,Temperature,Humidity,Sound_speed_20,0.05,0.4307692307692308,0.8115384615384617,1.1923076923076925,1.5730769230769233,1.953846153846154,2.3346153846153848,2.7153846153846155,3.0961538461538463,3.476923076923077,3.8576923076923078,4.2384615384615385,4.61923076923077,5.0
50,16.0,10.0,332.3986975397974,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,41.98459272639334,42.63629909197568
51,18.0,10.0,339.0065033900651,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
52,20.0,10.0,359.00942705026137,37.11705419138145,40.08863585839502,46.04975006461351,49.73648103084244,52.08872427338086,53.718370715593814,55.39900223305413,57.13221394346994,58.91965086935957,60.76300949937213,62.66403939845544,63.63674273358635,65.62768017420258,66.6463866603332
53,22.0,10.0,341.22034632704543,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
54,24.0,10.0,324.6779360064186,35.99103948723757,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
55,26.0,10.0,343.81675580434415,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
56,28.0,10.0,370.9506785838336,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
57,30.0,10.0,346.74718120488745,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
58,32.0,10.0,371.60198304394464,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334
59,34.0,10.0,350.4840017166563,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206
60,36.0,10.0,352.1632887738969,37.693204129189006,43.97021721136937,51.29253525353195,60.76300949937213,99.47296206168487,102.5850705070639,105.7945442944923,110.79800446610825,0.0,0.0,0.0,0.0,0.0,0.0
61,38.0,10.0,350.9134890826914,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
62,40.0,10.0,376.3922391384975,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629
63,0.0,15.0,326.9233620472371,37.11705419138145,38.872472711048495,40.71091220978629,41.98459272639334,43.29812157776688,44.65274545784855,46.04975006461351,46.76455788581021,48.227632600028514,48.976246630114034,49.73648103084244,50.50851617956232,51.29253525353195,52.08872427338086
64,2.0,15.0,363.9448878502803,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495
65,4.0,15.0,341.22034632704543,37.11705419138145,39.47587115477783,41.342847853623134,42.63629909197568,43.97021721136937,45.345868257568206,87.94043442273875,89.3054909156971,93.52911577162043,96.45526520005703,99.47296206168487,104.17744854676172,107.43674143118763,112.51786787588213
66,6.0,15.0,342.7851879488853,37.693204129189006,41.342847853623134,41.98459272639334,43.29812157776688,45.345868257568206,48.976246630114034,86.59624315553374,89.3054909156971,92.09950012922702,94.98092264069919,97.95249326022807,102.5850705070639,105.7945442944923,109.1044295934718
67,8.0,15.0,331.8783865141481,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
68,10.0,15.0,334.1871144723481,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
69,12.0,15.0,327.23872844379804,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
70,14.0,15.0,342.8278242482665,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
71,16.0,15.0,363.3162877826453,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
72,18.0,15.0,339.53896613849497,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
73,20.0,15.0,340.7510431154381,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
74,22.0,15.0,382.13211402496563,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.27829736161054
75,24.0,15.0,347.003651013471,37.11705419138145,37.693204129189006,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
76,26.0,15.0,370.58730008445855,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,46.04975006461351
77,28.0,15.0,346.0560595122257,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206
78,30.0,15.0,375.8837038075099,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
79,32.0,15.0,372.37151370843856,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,42.63629909197568,43.97021721136937,44.65274545784855,46.04975006461351,47.490461320349596,49.73648103084244,50.50851617956232,52.08872427338086
80,34.0,15.0,353.5070140280561,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688
81,36.0,15.0,347.9125248508947,37.11705419138145,40.08863585839502,44.65274545784855,66.6463866603332,67.68090603063297,68.73148374079413,69.79836905659798,70.88181511305702,70.88181511305702,71.98207897447516,73.09942169544017,73.09942169544017,74.23410838276291,75.38640825837804
82,38.0,15.0,371.68307894213115,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.97021721136937,73.09942169544017,75.38640825837804
83,40.0,15.0,355.7599225556632,35.99103948723757,38.27829736161054,40.08863585839502,41.98459272639334,43.97021721136937,49.73648103084244,58.01904944880436,65.62768017420258,71.98207897447516,76.55659472322108,83.96918545278668,0.0,0.0,0.0
84,0.0,20.0,346.5836752015844,37.11705419138145,37.693204129189006,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
85,2.0,20.0,348.58942008001264,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,44.65274545784855,60.76300949937213,62.66403939845544,64.62454486839977,65.62768017420258,67.68090603063297
86,4.0,20.0,335.1216620818578,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.97021721136937,44.65274545784855,46.04975006461351,47.490461320349596,49.73648103084244,51.29253525353195,53.718370715593814,56.258933937941066
87,6.0,20.0,340.43013076839947,36.54971084772008,39.47587115477783,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,48.227632600028514,49.73648103084244,51.29253525353195,52.89727214724615,55.39900223305413,58.91965086935957,150.77281651675608
88,8.0,20.0,339.90011098779144,37.11705419138145,38.872472711048495,41.342847853623134,41.98459272639334,43.29812157776688,44.65274545784855,45.345868257568206,47.490461320349596,51.29253525353195,153.11318944644216,250.65615759382177,0.0,0.0,0.0
89,10.0,20.0,335.3459157757061,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
90,12.0,20.0,362.240097877744,35.99103948723757,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,46.04975006461351
91,14.0,20.0,337.37778661811285,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,45.345868257568206
92,16.0,20.0,366.491978942322,35.99103948723757,36.54971084772008,37.11705419138145,38.27829736161054,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688
93,18.0,20.0,347.52320761556524,38.27829736161054,42.63629909197568,45.345868257568206,47.490461320349596,51.29253525353195,101.01703235912464,105.7945442944923,109.1044295934718,114.26442788693988,119.66846377345345,125.32807879691089,131.25536034840516,137.46296748158827,146.1988433908803
94,20.0,20.0,341.52688072115603,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
95,22.0,20.0,355.71678132611265,36.54971084772008,37.693204129189006,40.08863585839502,41.98459272639334,46.04975006461351,54.5522147967359,62.66403939845544,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291,77.744945422097,80.17727171679005,82.68569570724627
96,24.0,20.0,358.3257643181661,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,54.5522147967359,56.258933937941066,59.83423188672673,82.68569570724627,85.27259818395133,86.59624315553374,87.94043442273875,89.3054909156971,90.69173651513641,93.52911577162043
97,26.0,20.0,364.5237163876716,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
98,28.0,20.0,345.00563274502446,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
99,30.0,20.0,360.1352344553874,39.47587115477783,42.63629909197568,45.345868257568206,67.68090603063297,69.79836905659798,73.09942169544017,74.23410838276291,75.38640825837804,77.744945422097,80.17727171679005,81.42182441957257,83.96918545278668,86.59624315553374,89.3054909156971
100,32.0,20.0,347.4629687992437,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
101,34.0,20.0,366.6201117318436,37.693204129189006,43.29812157776688,52.89727214724615,54.5522147967359,55.39900223305413,57.13221394346994,58.91965086935957,60.76300949937213,62.66403939845544,63.63674273358635,65.62768017420258,66.6463866603332,67.68090603063297,69.79836905659798
102,36.0,20.0,368.2593308001455,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,42.63629909197568,43.97021721136937,47.490461320349596,54.5522147967359,57.13221394346994,60.76300949937213,63.63674273358635,66.6463866603332
103,38.0,20.0,351.29924960568445,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
104,40.0,20.0,353.2521627683435,37.693204129189006,68.73148374079413,70.88181511305702,73.09942169544017,75.38640825837804,77.744945422097,78.95174230955568,81.42182441957257,82.68569570724627,83.96918545278668,86.59624315553374,87.94043442273875,90.69173651513641,92.09950012922702
105,0.0,25.0,330.2232938463151,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
