,Temperature,Humidity,Sound_speed_20,0.05,0.5846153846153846,1.1192307692307693,1.653846153846154,2.1884615384615382,2.7230769230769227,3.2576923076923077,3.792307692307692,4.326923076923077,4.861538461538461,5.396153846153846,5.93076923076923,6.4653846153846155,7.0
10,20.0,0.0,351.2656715466841,37.11705419138145,48.227632600028514,66.6463866603332,71.98207897447516,77.744945422097,81.42182441957257,87.94043442273875,93.52911577162043,97.95249326022807,104.17744854676172,110.79800446610825,117.83930173871916,125.32807879691089,135.36181206126594
11,22.0,0.0,341.31541878860116,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
12,24.0,0.0,351.8373729476153,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,45.345868257568206,48.976246630114034,110.79800446610825,117.83930173871916,125.32807879691089,133.2927733206664,143.96415794895032,155.489890844194,292.3976867817606,0.0
13,26.0,0.0,343.5596204484193,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
14,28.0,0.0,356.02545794283793,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,43.29812157776688,45.345868257568206,54.5522147967359,69.79836905659798,109.1044295934718,127.2734854671727,139.59673811319595,155.489890844194
15,30.0,0.0,345.8552270410164,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
16,32.0,0.0,371.7628957489139,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
17,34.0,0.0,349.3512049051761,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
18,36.0,0.0,351.1202407681651,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021
19,38.0,0.0,371.38793075714,35.99103948723757,37.693204129189006,40.08863585839502,43.29812157776688,47.490461320349596,52.08872427338086,54.5522147967359,57.13221394346994,58.91965086935957,61.70620407412351,64.62454486839977,66.6463866603332,67.68090603063297,69.79836905659798
20,40.0,0.0,357.3222706574406,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,47.490461320349596,48.976246630114034,49.73648103084244,51.29253525353195
21,0.0,5.0,335.8873977485643,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
22,2.0,5.0,363.23223165917614,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629
23,4.0,5.0,346.5215747881308,35.99103948723757,37.693204129189006,38.872472711048495,40.08863585839502,41.98459272639334,43.97021721136937,50.50851617956232,57.13221394346994,62.66403939845544,67.68090603063297,71.98207897447516,75.38640825837804,78.95174230955568,82.68569570724627
24,6.0,5.0,338.2213087093905,37.11705419138145,38.872472711048495,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,45.345868257568206,47.490461320349596,48.976246630114034,50.50851617956232,52.08872427338086,54.5522147967359,58.01904944880436,0.0
25,8.0,5.0,346.65450886680924,37.693204129189006,43.97021721136937,65.62768017420258,67.68090603063297,70.88181511305702,73.09942169544017,76.55659472322108,78.95174230955568,81.42182441957257,85.27259818395133,89.3054909156971,93.52911577162043,96.45526520005703,101.01703235912464
26,10.0,5.0,333.1973344213247,37.693204129189006,41.342847853623134,45.345868257568206,49.73648103084244,52.89727214724615,55.39900223305413,57.13221394346994,58.01904944880436,59.83423188672673,60.76300949937213,61.70620407412351,62.66403939845544,64.62454486839977,65.62768017420258
27,12.0,5.0,334.968933720206,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
28,14.0,5.0,393.88034332540207,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.11705419138145,37.11705419138145
29,16.0,5.0,364.68908241625127,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334
30,18.0,5.0,339.0117155069033,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
31,20.0,5.0,338.5952519885753,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
32,22.0,5.0,341.5163014016882,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351,46.76455788581021,48.227632600028514
33,24.0,5.0,387.3648577388825,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054
34,26.0,5.0,343.6988543371522,37.693204129189006,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,48.227632600028514,58.91965086935957,59.83423188672673,59.83423188672673,59.83423188672673
35,28.0,5.0,394.3666214075623,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495
36,30.0,5.0,346.13211101343717,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
37,32.0,5.0,368.1995792004809,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688
38,34.0,5.0,348.5339445190864,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
39,36.0,5.0,369.9898658153236,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,42.63629909197568,46.04975006461351,52.89727214724615,56.258933937941066,58.91965086935957,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413,70.88181511305702
40,38.0,5.0,397.67726431780636,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
41,40.0,5.0,351.7139074537827,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,48.227632600028514,48.976246630114034
42,0.0,10.0,350.6535540919325,35.99103948723757,38.27829736161054,39.47587115477783,40.71091220978629,42.63629909197568,43.97021721136937,45.345868257568206,46.76455788581021,48.976246630114034,50.50851617956232,52.08872427338086,53.718370715593814,55.39900223305413,57.13221394346994
43,2.0,10.0,334.7705948440774,37.11705419138145,39.47587115477783,41.98459272639334,43.29812157776688,45.345868257568206,47.490461320349596,52.89727214724615,63.63674273358635,0.0,0.0,0.0,0.0,0.0,0.0
44,4.0,10.0,358.6225069518354,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134
45,6.0,10.0,337.4810597364434,37.693204129189006,40.71091220978629,43.29812157776688,45.345868257568206,51.29253525353195,153.11318944644216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8.0,10.0,348.57768778227666,35.99103948723757,37.693204129189006,40.08863585839502,41.98459272639334,44.65274545784855,57.13221394346994,63.63674273358635,67.68090603063297,70.88181511305702,74.23410838276291,77.744945422097,81.42182441957257,85.27259818395133,89.3054909156971
47,10.0,10.0,324.050260856786,35.99103948723757,36.54971084772008,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,54.5522147967359,54.5522147967359,55.39900223305413,55.39900223305413
48,12.0,10.0,352.25893028308514,37.11705419138145,52.08872427338086,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,65.62768017420258,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627
49,14.0,10.0,336.7594727919728,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
50,16.0,10.0,356.72786925634256,35.99103948723757,38.27829736161054,40.71091220978629,44.65274545784855,50.50851617956232,53.718370715593814,57.13221394346994,59.83423188672673,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291
51,18.0,10.0,349.6891651865008,36.54971084772008,39.47587115477783,41.342847853623134,41.98459272639334,42.63629909197568,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,47.490461320349596,48.227632600028514,49.73648103084244,51.29253525353195,53.718370715593814
52,20.0,10.0,378.6069280198143,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629
53,22.0,10.0,353.24084457402836,36.54971084772008,39.47587115477783,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,46.76455788581021,48.227632600028514,49.73648103084244,51.29253525353195,123.41240814824702,129.24908973679953
54,24.0,10.0,364.2715947529711,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,46.04975006461351
55,26.0,10.0,343.8703741247291,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
56,28.0,10.0,375.9029277365446,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.97021721136937,44.65274545784855,45.345868257568206,47.490461320349596,48.976246630114034
57,30.0,10.0,346.25712535921235,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
58,32.0,10.0,371.4213948938096,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,48.227632600028514
59,34.0,10.0,348.4458210205275,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
60,36.0,10.0,377.9320976145152,35.99103948723757,36.54971084772008,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,46.04975006461351,49.73648103084244,52.08872427338086
61,38.0,10.0,351.0196284445294,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
62,40.0,10.0,349.90002856326765,38.27829736161054,46.76455788581021,48.976246630114034,50.50851617956232,52.08872427338086,53.718370715593814,55.39900223305413,57.13221394346994,58.91965086935957,59.83423188672673,60.76300949937213,61.70620407412351,62.66403939845544,63.63674273358635
63,0.0,15.0,350.5418571006101,35.99103948723757,37.693204129189006,38.872472711048495,40.08863585839502,41.98459272639334,43.97021721136937,46.04975006461351,48.976246630114034,52.08872427338086,53.718370715593814,54.5522147967359,57.13221394346994,59.83423188672673,61.70620407412351
64,2.0,15.0,347.20509635441255,37.11705419138145,40.08863585839502,46.04975006461351,50.50851617956232,53.718370715593814,56.258933937941066,58.91965086935957,61.70620407412351,64.62454486839977,66.6463866603332,68.73148374079413,70.88181511305702,73.09942169544017,76.55659472322108
65,4.0,15.0,332.5440752861689,37.693204129189006,70.88181511305702,75.38640825837804,80.17727171679005,83.96918545278668,87.94043442273875,93.52911577162043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.0,15.0,324.0216896151416,35.99103948723757,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.76455788581021,59.83423188672673,59.83423188672673,60.76300949937213
67,8.0,15.0,369.5572017564442,35.99103948723757,36.54971084772008,37.693204129189006,38.872472711048495,39.47587115477783,40.71091220978629,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
68,10.0,15.0,334.37462089045243,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
69,12.0,15.0,347.4629687992437,37.11705419138145,43.29812157776688,64.62454486839977,67.68090603063297,71.98207897447516,75.38640825837804,80.17727171679005,83.96918545278668,89.3054909156971,93.52911577162043,99.47296206168487,105.7945442944923,112.51786787588213,119.66846377345345
70,14.0,15.0,336.5281890052196,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
71,16.0,15.0,325.8797274729173,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
72,18.0,15.0,339.05341821201216,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021
73,20.0,15.0,343.8810997956988,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,44.65274545784855,46.04975006461351,51.29253525353195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,22.0,15.0,338.62645125621964,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.29812157776688
75,24.0,15.0,343.00914691058426,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
76,26.0,15.0,348.0223491903153,37.11705419138145,38.872472711048495,40.08863585839502,41.98459272639334,43.29812157776688,44.65274545784855,46.04975006461351,49.73648103084244,53.718370715593814,62.66403939845544,0.0,0.0,0.0,0.0
77,28.0,15.0,345.51921901687643,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351,46.76455788581021,48.227632600028514
78,30.0,15.0,367.5357046372108,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,43.29812157776688,47.490461320349596,52.08872427338086,54.5522147967359,57.13221394346994,58.91965086935957,61.70620407412351,63.63674273358635,65.62768017420258,67.68090603063297
79,32.0,15.0,366.0723179599562,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,46.04975006461351,73.09942169544017,75.38640825837804,77.744945422097,78.95174230955568
80,34.0,15.0,349.22947781878077,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
81,36.0,15.0,374.2048821422885,35.99103948723757,37.693204129189006,39.47587115477783,40.71091220978629,43.29812157776688,44.65274545784855,46.76455788581021,48.976246630114034,50.50851617956232,52.89727214724615,54.5522147967359,55.39900223305413,57.13221394346994,58.91965086935957
82,38.0,15.0,358.6182220342843,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
83,40.0,15.0,376.4742530847635,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
84,0.0,20.0,343.5275055696636,37.11705419138145,54.5522147967359,57.13221394346994,60.76300949937213,64.62454486839977,66.6463866603332,69.79836905659798,71.98207897447516,74.23410838276291,77.744945422097,80.17727171679005,82.68569570724627,87.94043442273875,90.69173651513641
85,2.0,20.0,331.7485631751572,37.693204129189006,82.68569570724627,87.94043442273875,93.52911577162043,101.01703235912464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.0,20.0,359.13824973503955,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,47.490461320349596,48.976246630114034,50.50851617956232
87,6.0,20.0,341.67506004493686,38.27829736161054,43.29812157776688,48.976246630114034,86.59624315553374,90.69173651513641,94.98092264069919,101.01703235912464,105.7945442944923,110.79800446610825,117.83930173871916,125.32807879691089,135.36181206126594,146.1988433908803,167.93837090557335
88,8.0,20.0,329.17817421810855,37.11705419138145,47.490461320349596,49.73648103084244,52.89727214724615,62.66403939845544,63.63674273358635,63.63674273358635,64.62454486839977,64.62454486839977,65.62768017420258,65.62768017420258,66.6463866603332,66.6463866603332,67.68090603063297
89,10.0,20.0,334.0959711510781,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596,48.227632600028514,48.976246630114034
90,12.0,20.0,327.1076562476821,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
91,14.0,20.0,336.58983361318883,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
92,16.0,20.0,360.2378367856938,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,48.227632600028514,54.5522147967359
93,18.0,20.0,335.4632587859424,37.11705419138145,40.08863585839502,41.98459272639334,43.97021721136937,45.345868257568206,46.04975006461351,47.490461320349596,48.227632600028514,48.976246630114034,49.73648103084244,50.50851617956232,51.29253525353195,51.29253525353195,52.08872427338086
94,20.0,20.0,347.58894651386413,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
95,22.0,20.0,359.286114533759,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,43.29812157776688,47.490461320349596,65.62768017420258,67.68090603063297,71.98207897447516,74.23410838276291,77.744945422097,81.42182441957257
96,24.0,20.0,342.77985915711906,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
97,26.0,20.0,349.1741753630303,35.99103948723757,40.08863585839502,43.97021721136937,137.46296748158827,239.3369275469069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,28.0,20.0,347.5122535499835,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
99,30.0,20.0,341.3048525655909,37.693204129189006,40.71091220978629,43.29812157776688,43.97021721136937,44.65274545784855,46.04975006461351,46.76455788581021,47.490461320349596,48.227632600028514,48.976246630114034,49.73648103084244,50.50851617956232,50.50851617956232,51.29253525353195
100,32.0,20.0,371.79183526332054,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.98459272639334,42.63629909197568,43.97021721136937
101,34.0,20.0,344.0044931199101,38.872472711048495,43.97021721136937,46.04975006461351,47.490461320349596,48.976246630114034,51.29253525353195,61.70620407412351,62.66403939845544,62.66403939845544,63.63674273358635,63.63674273358635,64.62454486839977,64.62454486839977,64.62454486839977
102,36.0,20.0,355.0610286303179,37.11705419138145,41.342847853623134,54.5522147967359,109.1044295934718,320.7090868671602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,38.0,20.0,353.94394683617463,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
104,40.0,20.0,363.1961259079903,37.11705419138145,41.98459272639334,64.62454486839977,73.09942169544017,77.744945422097,82.68569570724627,89.3054909156971,94.98092264069919,101.01703235912464,107.43674143118763,114.26442788693988,121.52601899874426,129.24908973679953,139.59673811319595
105,0.0,25.0,323.42759915512795,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
106,2.0,25.0,342.7208995737039,37.11705419138145,40.08863585839502,44.65274545784855,49.73648103084244,54.5522147967359,60.76300949937213,66.6463866603332,70.88181511305702,75.38640825837804,81.42182441957257,87.94043442273875,92.09950012922702,97.95249326022807,105.7945442944923
