,Temperature,Humidity,Sound_speed_20,0.05,1.16875,2.2874999999999996,3.4062499999999996,4.5249999999999995,5.64375,6.762499999999999,7.881249999999999,9.0
181,26.0,40.0,347.5385890133473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,28.0,40.0,348.80404320712944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,30.0,40.0,350.07870478325003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,32.0,40.0,351.36404866346464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,34.0,40.0,352.6617688025355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,36.0,40.0,353.97383608073955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,38.0,40.0,355.302565900253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,40.0,40.0,356.65071469627463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,45.0,331.47301349747494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2.0,45.0,332.7052989611395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,4.0,45.0,333.93676052478384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,6.0,45.0,335.167956475801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,8.0,45.0,336.3994875581741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,10.0,45.0,337.63199927853213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,12.0,45.0,338.8661848510593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,14.0,45.0,340.10278855999593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,16.0,45.0,341.34261065841093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,18.0,45.0,342.5865129850659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,20.0,45.0,343.83542883569265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,22.0,45.0,345.09037230577405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,24.0,45.0,346.3524540406241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,26.0,45.0,347.62290106793637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,28.0,45.0,348.90308229525743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,30.0,45.0,350.1945424220278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,32.0,45.0,351.49904443041737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,34.0,45.0,352.818624975356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,36.0,45.0,354.15566667878505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,38.0,45.0,355.51298324927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,40.0,45.0,356.8939398622716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,50.0,331.4761766914961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2.0,50.0,332.71039304085355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,4.0,50.0,333.9442126200838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,6.0,50.0,335.17825659808915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,8.0,50.0,336.41319529742566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,10.0,50.0,337.64975116582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,12.0,50.0,338.88870255165307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,14.0,50.0,340.1308880980589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,16.0,50.0,341.3772129953406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,18.0,50.0,342.62865624013165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,20.0,50.0,343.8862828893925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,22.0,50.0,345.1512560377139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,24.0,50.0,346.4248563314938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,26.0,50.0,347.70850656112185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,28.0,50.0,349.0038032026598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,30.0,50.0,350.3125582262761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,32.0,50.0,351.6368514850333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,34.0,50.0,352.979098972547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,36.0,50.0,354.3421417026594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,38.0,50.0,355.7293512803972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,40.0,50.0,357.14477800503676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,55.0,331.4793682433825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2.0,55.0,332.7155242068096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,4.0,55.0,333.9517146226628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,6.0,55.0,335.18862493700385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,8.0,55.0,336.42699681201793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,10.0,55.0,337.66763185761545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,12.0,55.0,338.9113963872604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,14.0,55.0,340.1592269792631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,16.0,55.0,341.4121383058687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,18.0,55.0,342.6712322740567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,20.0,55.0,343.9377129855036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,22.0,55.0,345.2129017459781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,24.0,55.0,346.49826087122926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,26.0,55.0,347.79542369820365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,28.0,55.0,349.1062330303733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,30.0,55.0,350.4327919377625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,32.0,55.0,351.77752751983456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,34.0,55.0,353.1432738481538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,36.0,55.0,354.5333799700913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,38.0,55.0,355.9518390979474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,40.0,55.0,357.4034687590644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
