,Temperature,Humidity,Sound_speed_20,0.05,0.6687500000000001,1.2875,1.9062500000000002,2.525,3.14375,3.7625,4.38125,5.0
37,32.0,5.0,358.6648882527084,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334
38,34.0,5.0,348.6276245889198,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
39,36.0,5.0,336.0204812483808,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,48.227632600028514,48.227632600028514,48.976246630114034,48.976246630114034
40,38.0,5.0,374.8481525491791,35.99103948723757,36.54971084772008,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334
41,40.0,5.0,351.79807907080624,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
42,0.0,10.0,318.42534694643814,37.11705419138145,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568
43,2.0,10.0,343.82211688392687,36.54971084772008,49.73648103084244,53.718370715593814,57.13221394346994,62.66403939845544,66.6463866603332,69.79836905659798,74.23410838276291,77.744945422097
44,4.0,10.0,354.0553552039373,35.99103948723757,36.54971084772008,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334
45,6.0,10.0,330.0354732005208,37.693204129189006,41.98459272639334,46.04975006461351,48.976246630114034,51.29253525353195,52.89727214724615,54.5522147967359,55.39900223305413,57.13221394346994
46,8.0,10.0,342.1575321209111,37.11705419138145,41.342847853623134,43.29812157776688,46.04975006461351,105.7945442944923,112.51786787588213,121.52601899874426,131.25536034840516,141.76363022611403
47,10.0,10.0,328.62380398819636,37.11705419138145,41.342847853623134,43.97021721136937,45.345868257568206,46.76455788581021,47.490461320349596,48.227632600028514,48.976246630114034,49.73648103084244
48,12.0,10.0,341.6327099762949,37.11705419138145,38.872472711048495,41.342847853623134,42.63629909197568,43.97021721136937,46.04975006461351,49.73648103084244,53.718370715593814,59.83423188672673
49,14.0,10.0,341.2097859895084,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
50,16.0,10.0,342.56152125279647,38.27829736161054,42.63629909197568,46.04975006461351,51.29253525353195,59.83423188672673,0.0,0.0,0.0,0.0
51,18.0,10.0,338.82418021451184,37.11705419138145,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
